METADATA
initial_wait_s: 15
measures: 1
period_ms: 1000
depth: 0.5
name: kdupro01
buoy: 1
country: colombia
place: akuara
maker: udea
curator: icm-csic
email: rodero@icm.csic.es
sensors: tcs34725
description: calibration
units: counts,
latitude: 41.383189
longitude: 2.197949
altitude: 0
ref_coord_system: wgs84
location_source: gnss
time_source: internet
processing_level: 0
processing_procedure: https://git.csic.es/kduino/kdupro
processing_version: build
processing_revision: 0
calibration_procedure: https://git.csic.es/kduino/kdupro
calibration_reference: 0
calibration_time: 0
calibration_version: 0
sensor_id: 
platform_id: 
deployment_id: 
sample_id: 
observer_id: 
owner_contact: jpiera@icm.csic.es
operator_contact: rodero@icm.csic.es
license: mit
license_reference: https://opensource.org/licenses/mit
embargo_date: 
datetime: yyyy-mm-ddthh:mm:ssz
time: 2025-05-21T09:37:06:096Z
DATA
TIME F1-415nm F2-445nm F3-480nm F4-515nm F5-555nm F6-590nm F7-630nm F8-680nm Clear Near-IR
2025-05-21T10:30:24:596Z 8938 12434 16727 20048 21678 23574 26845 31001 65535 48642
2025-05-21T10:30:25:629Z 8935 12434 16720 20046 21671 23576 26846 30994 65535 48651
2025-05-21T10:30:26:661Z 8935 12432 16719 20049 21669 23576 26839 30993 65535 48642
2025-05-21T10:30:27:693Z 8933 12433 16715 20045 21661 23572 26843 30986 65535 48623
2025-05-21T10:30:28:725Z 8931 12432 16714 20039 21662 23564 26839 30987 65535 48626
2025-05-21T10:30:29:756Z 8928 12428 16711 20045 21656 23559 26839 30980 65535 48634
2025-05-21T10:30:30:791Z 8928 12429 16707 20036 21655 23566 26834 30976 65535 48636
2025-05-21T10:30:31:823Z 8929 12427 16703 20041 21652 23565 26834 30967 65535 48640
2025-05-21T10:30:32:855Z 8926 12427 16702 20040 21644 23564 26830 30972 65535 48639
2025-05-21T10:30:33:887Z 8925 12423 16695 20037 21640 23563 26818 30968 65535 48630
2025-05-21T10:30:34:920Z 8921 12424 16695 20032 21637 23560 26827 30956 65535 48641
2025-05-21T10:30:35:952Z 8924 12424 16692 20043 21645 23557 26836 30958 65535 48635
2025-05-21T10:30:36:988Z 8921 12424 16689 20046 21646 23554 26847 30959 65535 48633
2025-05-21T10:30:37:020Z 8920 12424 16688 20048 21643 23548 26839 30949 65535 48645
2025-05-21T10:30:38:053Z 8919 12426 16686 20046 21632 23557 26838 30953 65535 48631
2025-05-21T10:30:39:086Z 8919 12420 16679 20043 21632 23556 26830 30949 65535 48617
2025-05-21T10:30:40:118Z 8916 12419 16676 20044 21628 23549 26832 30946 65535 48627
2025-05-21T10:30:41:151Z 8914 12418 16675 20040 21628 23548 26829 30941 65535 48629
2025-05-21T10:30:42:239Z 8914 12419 16668 20039 21617 23544 26822 30933 65535 48617
2025-05-21T10:30:43:271Z 8913 12415 16667 20029 21621 23546 26816 30935 65535 48626
2025-05-21T10:30:44:303Z 8906 12416 16666 20020 21613 23540 26798 30930 65535 48612
2025-05-21T10:30:45:335Z 8907 12411 16664 20014 21613 23542 26814 30928 65535 48623
2025-05-21T10:30:46:367Z 8909 12416 16663 20039 21612 23537 26819 30928 65535 48630
2025-05-21T10:30:47:399Z 8906 12417 16660 20034 21612 23537 26823 30911 65535 48623
2025-05-21T10:30:48:438Z 8904 12413 16657 20041 21614 23539 26830 30913 65535 48632
2025-05-21T10:30:50:470Z 8901 12413 16650 20034 21599 23536 26813 30915 65535 48625
2025-05-21T10:30:51:502Z 8901 12411 16648 20034 21596 23533 26819 30906 65535 48639
2025-05-21T10:30:52:534Z 8903 12409 16646 20038 21606 23528 26818 30903 65535 48621
2025-05-21T10:30:53:567Z 8901 12411 16643 20039 21604 23526 26817 30907 65535 48621
2025-05-21T10:30:54:599Z 8895 12409 16641 20033 21596 23529 26799 30895 65535 48632
2025-05-21T10:30:55:633Z 8897 12408 16642 20020 21594 23521 26799 30894 65535 48615
2025-05-21T10:30:56:666Z 8894 12404 16635 20027 21588 23522 26792 30900 65535 48629
2025-05-21T10:30:57:699Z 8895 12402 16637 20019 21589 23524 26802 30891 65535 48622
2025-05-21T10:30:58:731Z 8891 12402 16633 20020 21586 23520 26793 30889 65535 48617
2025-05-21T10:30:59:764Z 8890 12401 16627 20017 21587 23522 26818 30892 65535 48617
2025-05-21T10:31:00:797Z 8890 12404 16627 20030 21576 23512 26799 30885 65535 48615
2025-05-21T10:31:01:831Z 8887 12397 16625 20015 21565 23515 26794 30883 65535 48626
2025-05-21T10:31:02:864Z 8886 12397 16625 20018 21569 23508 26796 30873 65535 48617
2025-05-21T10:31:03:896Z 8885 12400 16623 20016 21564 23508 26812 30864 65535 48613
2025-05-21T10:31:04:928Z 8886 12394 16618 20024 21571 23505 26804 30867 65535 48613
2025-05-21T10:31:05:961Z 8880 12395 16614 20023 21567 23509 26799 30870 65535 48595
2025-05-21T10:31:06:994Z 8881 12397 16615 20014 21555 23506 26796 30859 65535 48627
2025-05-21T10:31:07:028Z 8880 12390 16612 20013 21559 23504 26800 30864 65535 48632
2025-05-21T10:31:08:060Z 8879 12395 16610 20019 21561 23505 26808 30866 65535 48611
2025-05-21T10:31:09:093Z 8878 12394 16605 20023 21556 23499 26797 30847 65535 48603
2025-05-21T10:31:10:126Z 8876 12393 16601 20019 21547 23499 26798 30851 65535 48631
2025-05-21T10:31:11:156Z 8875 12393 16599 20012 21546 23497 26789 30848 65535 48625
2025-05-21T10:31:12:190Z 8875 12389 16601 20017 21546 23495 26797 30847 65535 48623
2025-05-21T10:31:13:224Z 8873 12390 16595 20014 21552 23482 26793 30836 65535 48617
2025-05-21T10:31:14:257Z 8871 12390 16590 20022 21542 23492 26789 30838 65535 48621
2025-05-21T10:31:15:289Z 8867 12389 16591 20018 21575 23489 26823 30835 65535 48612
2025-05-21T10:31:16:322Z 8867 12389 16595 20060 21590 23491 26907 30829 65535 48619
2025-05-21T10:31:17:355Z 8874 12399 16603 20075 21597 23503 26915 30846 65535 48636
2025-05-21T10:31:18:387Z 8870 12398 16603 20075 21600 23501 26927 30849 65535 48642
2025-05-21T10:31:19:421Z 8870 12393 16601 20076 21598 23499 26927 30848 65535 48648
2025-05-21T10:31:20:453Z 8867 12397 16599 20071 21586 23491 26924 30842 65535 48632
2025-05-21T10:31:22:485Z 8866 12390 16587 20065 21580 23477 26892 30810 65535 48627
2025-05-21T10:31:23:518Z 8855 12378 16577 20025 21508 23450 26671 30802 65535 48577
2025-05-21T10:31:24:550Z 8850 12370 16567 19963 21516 23463 26755 30793 65535 48618
2025-05-21T10:31:25:583Z 8853 12373 16566 20008 21510 23462 26764 30797 65535 48598
2025-05-21T10:31:26:617Z 8850 12372 16564 20003 21519 23458 26772 30792 65535 48613
2025-05-21T10:31:27:650Z 8850 12375 16567 20019 21526 23463 26786 30785 65535 48606
2025-05-21T10:31:28:684Z 8847 12374 16563 20015 21515 23459 26775 30785 65535 48624
2025-05-21T10:31:29:716Z 8845 12366 16558 20000 21493 23445 26729 30779 65535 48606
2025-05-21T10:31:30:748Z 8842 12364 16552 19972 21489 23445 26714 30773 65535 48606
2025-05-21T10:31:31:781Z 8840 12365 16555 19992 21497 23450 26728 30770 65535 48591
2025-05-21T10:31:32:816Z 8836 12363 16553 19996 21499 23442 26745 30768 65535 48603
2025-05-21T10:31:33:848Z 8837 12361 16551 19998 21500 23436 26740 30764 65535 48588
2025-05-21T10:31:34:880Z 8837 12360 16547 19999 21496 23436 26736 30752 65535 48601
2025-05-21T10:31:35:912Z 8831 12359 16545 19988 21490 23428 26728 30754 65535 48582
2025-05-21T10:31:36:945Z 8831 12355 16539 19980 21476 23429 26724 30741 65535 48594
2025-05-21T10:31:37:976Z 8829 12355 16540 19978 21477 23425 26714 30746 65535 48566
2025-05-21T10:31:38:010Z 8830 12354 16539 19982 21481 23423 26719 30735 65535 48578
2025-05-21T10:31:39:042Z 8822 12348 16530 19975 21470 23412 26711 30735 65535 48573
2025-05-21T10:31:40:074Z 8824 12347 16528 19972 21471 23416 26707 30730 65535 48575
2025-05-21T10:31:41:106Z 8823 12350 16532 19973 21489 23418 26731 30732 65535 48570
2025-05-21T10:31:42:138Z 8822 12348 16530 19977 21476 23416 26723 30723 65535 48577
2025-05-21T10:31:43:172Z 8820 12347 16532 19986 21482 23408 26743 30725 65535 48573
2025-05-21T10:31:44:207Z 8818 12349 16530 19991 21481 23410 26741 30720 65535 48572
2025-05-21T10:31:45:239Z 8818 12348 16524 19990 21483 23403 26744 30716 65535 48577
2025-05-21T10:31:46:271Z 8816 12344 16523 19994 21475 23403 26735 30705 65535 48586
2025-05-21T10:31:47:304Z 8815 12343 16518 19986 21471 23394 26732 30700 65535 48571
2025-05-21T10:31:48:336Z 8810 12341 16514 19980 21458 23395 26703 30694 65535 48580
2025-05-21T10:31:49:368Z 8809 12338 16514 19971 21453 23392 26711 30699 65535 48584
2025-05-21T10:31:50:402Z 8806 12337 16513 19974 21456 23388 26710 30694 65535 48566
2025-05-21T10:31:51:434Z 8806 12337 16513 19978 21461 23385 26722 30683 65535 48570
2025-05-21T10:31:53:467Z 8806 12335 16508 19973 21457 23389 26716 30683 65535 48575
2025-05-21T10:31:54:499Z 8803 12331 16505 19970 21447 23378 26697 30682 65535 48573
2025-05-21T10:31:55:531Z 8800 12331 16505 19952 21442 23371 26693 30681 65535 48576
2025-05-21T10:31:56:564Z 8801 12331 16502 19952 21454 23372 26704 30674 65535 48570
2025-05-21T10:31:57:598Z 8797 12324 16496 19955 21457 23371 26707 30674 65535 48578
2025-05-21T10:31:58:630Z 8796 12329 16501 19956 21452 23367 26703 30667 65535 48571
2025-05-21T10:31:59:665Z 8794 12325 16500 19952 21450 23364 26700 30666 65535 48565
2025-05-21T10:32:00:698Z 8793 12326 16498 19950 21445 23356 26688 30662 65535 48577
2025-05-21T10:32:01:730Z 8791 12324 16496 19937 21444 23351 26667 30658 65535 48570
2025-05-21T10:32:02:763Z 8790 12322 16494 19928 21436 23349 26661 30657 65535 48564
2025-05-21T10:32:03:796Z 8787 12320 16491 19924 21436 23350 26663 30650 65535 48570
2025-05-21T10:32:04:828Z 8785 12319 16489 19929 21432 23347 26658 30647 65535 48565
2025-05-21T10:32:05:860Z 8781 12316 16485 19927 21426 23346 26664 30632 65535 48575
2025-05-21T10:32:06:893Z 8783 12319 16485 19938 21433 23348 26693 30647 65535 48561
2025-05-21T10:32:07:925Z 8783 12315 16480 19948 21405 23342 26648 30637 65535 48561
2025-05-21T10:32:08:957Z 8776 12305 16468 19920 21371 23333 26603 30636 65535 48573
2025-05-21T10:32:09:991Z 8777 12300 16456 19890 21348 23327 26574 30618 65535 48562
2025-05-21T10:32:10:023Z 8774 12295 16451 19895 21341 23331 26559 30628 65535 48577
2025-05-21T10:32:11:055Z 8771 12296 16455 19890 21348 23323 26571 30625 65535 48566
2025-05-21T10:32:12:088Z 8772 12298 16453 19894 21350 23325 26575 30623 65535 48576
2025-05-21T10:32:13:120Z 8768 12298 16455 19897 21368 23320 26600 30621 65535 48577
2025-05-21T10:32:14:154Z 8767 12296 16461 19896 21368 23319 26605 30609 65535 48581
2025-05-21T10:32:15:187Z 8767 12296 16462 19898 21374 23313 26619 30611 65535 48569
2025-05-21T10:32:16:218Z 8766 12303 16470 19911 21401 23312 26639 30617 65535 48578
2025-05-21T10:32:17:250Z 8767 12299 16468 19906 21416 23314 26628 30616 65535 48575
2025-05-21T10:32:18:282Z 8764 12299 16467 19897 21402 23310 26624 30618 65535 48578
2025-05-21T10:32:19:314Z 8764 12301 16468 19891 21401 23308 26628 30602 65535 48566
2025-05-21T10:32:20:346Z 8763 12301 16466 19895 21407 23303 26636 30604 65535 48569
2025-05-21T10:32:21:379Z 8763 12298 16468 19902 21410 23300 26636 30603 65535 48580
2025-05-21T10:32:22:413Z 8761 12297 16461 19900 21391 23301 26647 30589 65535 48582
2025-05-21T10:32:23:446Z 8757 12296 16460 19905 21376 23302 26627 30595 65535 48580
2025-05-21T10:32:25:478Z 8756 12289 16453 19896 21373 23299 26625 30599 65535 48574
2025-05-21T10:32:26:510Z 8755 12288 16456 19906 21384 23283 26637 30599 65535 48574
2025-05-21T10:32:27:542Z 8753 12293 16457 19899 21383 23295 26642 30594 65535 48570
2025-05-21T10:32:28:574Z 8753 12291 16450 19904 21379 23289 26636 30588 65535 48578
2025-05-21T10:32:29:607Z 8748 12288 16454 19900 21383 23292 26647 30594 65535 48577
2025-05-21T10:32:30:641Z 8751 12289 16452 19906 21390 23284 26655 30586 65535 48568
2025-05-21T10:32:31:673Z 8745 12286 16452 19897 21384 23285 26638 30588 65535 48559
2025-05-21T10:32:32:705Z 8746 12286 16446 19903 21383 23284 26641 30588 65535 48573
2025-05-21T10:32:33:737Z 8744 12286 16446 19898 21372 23276 26627 30587 65535 48568
2025-05-21T10:32:34:769Z 8741 12280 16445 19891 21370 23273 26615 30584 65535 48566
2025-05-21T10:32:35:803Z 8736 12279 16441 19886 21373 23274 26625 30575 65535 48553
2025-05-21T10:32:36:836Z 8740 12278 16444 19887 21372 23272 26632 30582 65535 48555
2025-05-21T10:32:37:869Z 8738 12282 16441 19894 21376 23272 26637 30582 65535 48568
2025-05-21T10:32:38:901Z 8737 12278 16445 19894 21380 23269 26634 30580 65535 48569
2025-05-21T10:32:39:935Z 8735 12280 16444 19884 21377 23265 26639 30582 65535 48560
2025-05-21T10:32:40:967Z 8734 12279 16444 19890 21385 23264 26639 30577 65535 48551
2025-05-21T10:32:41:001Z 8732 12279 16444 19878 21396 23251 26638 30568 65535 48550
2025-05-21T10:32:42:034Z 8732 12280 16445 19890 21404 23264 26669 30572 65535 48531
2025-05-21T10:32:43:067Z 8731 12278 16442 19903 21399 23261 26657 30579 65535 48548
2025-05-21T10:32:44:099Z 8727 12276 16441 19875 21377 23246 26608 30564 65535 48547
2025-05-21T10:32:45:133Z 8729 12276 16440 19871 21370 23249 26603 30570 65535 48526
2025-05-21T10:32:46:165Z 8727 12273 16439 19864 21380 23246 26625 30562 65535 48531
2025-05-21T10:32:47:200Z 8724 12271 16439 19876 21384 23247 26629 30569 65535 48533
2025-05-21T10:32:48:232Z 8723 12270 16437 19878 21379 23249 26620 30564 65535 48527
2025-05-21T10:32:49:264Z 8723 12267 16432 19858 21368 23237 26609 30564 65535 48546
2025-05-21T10:32:50:296Z 8718 12268 16430 19851 21370 23238 26612 30568 65535 48521
2025-05-21T10:32:51:329Z 8721 12266 16434 19867 21370 23237 26615 30564 65535 48529
2025-05-21T10:32:52:361Z 8719 12268 16431 19865 21380 23234 26626 30566 65535 48549
2025-05-21T10:32:53:395Z 8719 12266 16436 19869 21378 23234 26622 30569 65535 48535
2025-05-21T10:32:54:427Z 8719 12264 16435 19857 21366 23227 26606 30563 65535 48539
2025-05-21T10:32:56:459Z 8716 12263 16434 19860 21365 23232 26609 30559 65535 48533
2025-05-21T10:32:57:492Z 8714 12262 16429 19853 21370 23225 26608 30568 65535 48553
2025-05-21T10:32:58:524Z 8714 12262 16430 19855 21372 23232 26616 30568 65535 48546
2025-05-21T10:32:59:555Z 8715 12266 16433 19864 21375 23225 26623 30568 65535 48539
2025-05-21T10:33:00:591Z 8715 12263 16434 19862 21381 23225 26623 30568 65535 48550
2025-05-21T10:33:01:625Z 8714 12265 16429 19862 21376 23228 26616 30565 65535 48553
2025-05-21T10:33:02:658Z 8708 12264 16428 19854 21373 23224 26616 30560 65535 48559
2025-05-21T10:33:03:690Z 8712 12261 16428 19855 21370 23221 26618 30569 65535 48567
2025-05-21T10:33:04:722Z 8708 12260 16432 19853 21366 23224 26620 30562 65535 48545
2025-05-21T10:33:05:754Z 8707 12257 16426 19851 21372 23218 26616 30561 65535 48559
2025-05-21T10:33:06:786Z 8708 12259 16433 19865 21387 23219 26662 30571 65535 48533
2025-05-21T10:33:07:818Z 8707 12268 16433 19875 21392 23218 26661 30572 65535 48562
2025-05-21T10:33:08:852Z 8708 12261 16429 19879 21388 23220 26664 30565 65535 48557
2025-05-21T10:33:09:884Z 8706 12264 16427 19872 21380 23219 26622 30559 65535 48517
2025-05-21T10:33:10:915Z 8704 12261 16425 19846 21361 23219 26603 30577 65535 48473
2025-05-21T10:33:11:947Z 8699 12256 16421 19833 21358 23210 26589 30563 65535 48510
2025-05-21T10:33:12:981Z 8701 12259 16427 19842 21372 23217 26616 30577 65535 48506
2025-05-21T10:33:13:013Z 8702 12261 16428 19862 21386 23209 26648 30579 65535 48516
2025-05-21T10:33:14:045Z 8701 12264 16427 19871 21389 23211 26667 30583 65535 48508
2025-05-21T10:33:15:077Z 8698 12260 16423 19870 21377 23216 26646 30568 65535 48508
2025-05-21T10:33:16:111Z 8700 12259 16428 19846 21363 23204 26596 30577 65535 48500
2025-05-21T10:33:17:142Z 8698 12255 16418 19829 21355 23207 26577 30571 65535 48506
2025-05-21T10:33:18:176Z 8693 12250 16421 19829 21361 23206 26604 30580 65535 48480
2025-05-21T10:33:19:208Z 8697 12256 16424 19849 21381 23205 26640 30584 65535 48515
2025-05-21T10:33:20:241Z 8693 12255 16414 19845 21376 23202 26617 30581 65535 48499
2025-05-21T10:33:21:273Z 8695 12257 16419 19846 21384 23209 26624 30579 65535 48517
2025-05-21T10:33:22:305Z 8691 12257 16423 19852 21381 23203 26632 30579 65535 48499
2025-05-21T10:33:23:338Z 8692 12257 16427 19845 21382 23205 26629 30588 65535 48518
2025-05-21T10:33:24:372Z 8691 12258 16425 19854 21384 23206 26634 30592 65535 48499
2025-05-21T10:33:25:404Z 8692 12255 16425 19844 21375 23204 26631 30582 65535 48521
2025-05-21T10:33:26:436Z 8690 12257 16423 19849 21382 23205 26636 30594 65535 48506
2025-05-21T10:33:28:469Z 8686 12258 16422 19849 21382 23205 26633 30594 65535 48526
2025-05-21T10:33:29:501Z 8692 12256 16430 19842 21382 23192 26633 30583 65535 48575
2025-05-21T10:33:30:533Z 8688 12256 16425 19839 21383 23201 26642 30593 65535 48566
2025-05-21T10:33:31:563Z 8691 12256 16429 19853 21390 23204 26656 30596 65535 48590
2025-05-21T10:33:32:597Z 8692 12254 16429 19853 21386 23194 26648 30593 65535 48565
2025-05-21T10:33:33:630Z 8687 12258 16431 19854 21390 23198 26652 30599 65535 48585
2025-05-21T10:33:34:662Z 8689 12257 16431 19851 21395 23203 26659 30597 65535 48597
2025-05-21T10:33:35:693Z 8689 12259 16433 19863 21400 23198 26667 30605 65535 48592
2025-05-21T10:33:36:725Z 8685 12255 16435 19860 21402 23204 26667 30608 65535 48580
2025-05-21T10:33:37:759Z 8688 12257 16432 19854 21387 23202 26657 30607 65535 48593
2025-05-21T10:33:38:791Z 8684 12253 16434 19850 21388 23195 26660 30608 65535 48576
2025-05-21T10:33:39:824Z 8685 12254 16433 19853 21390 23194 26656 30602 65535 48597
2025-05-21T10:33:40:856Z 8681 12255 16431 19845 21379 23201 26633 30616 65535 48564
2025-05-21T10:33:41:889Z 8685 12252 16432 19838 21372 23195 26629 30602 65535 48607
2025-05-21T10:33:42:920Z 8681 12250 16429 19837 21391 23195 26645 30618 65535 48619
2025-05-21T10:33:43:954Z 8687 12252 16436 19828 21392 23185 26608 30609 65535 48616
2025-05-21T10:33:44:986Z 8685 12250 16442 19805 21393 23186 26612 30621 65535 48602
2025-05-21T10:33:45:019Z 8681 12251 16440 19811 21404 23193 26625 30622 65535 48581
2025-05-21T10:33:46:052Z 8680 12260 16439 19830 21407 23195 26621 30635 65535 48533
2025-05-21T10:33:47:085Z 8678 12259 16436 19824 21417 23200 26653 30633 65535 48570
2025-05-21T10:33:48:117Z 8675 12260 16439 19842 21423 23199 26666 30641 65535 48546
2025-05-21T10:33:49:151Z 8681 12262 16441 19844 21429 23205 26664 30638 65535 48571
2025-05-21T10:33:50:184Z 8681 12264 16446 19841 21431 23203 26652 30638 65535 48586
2025-05-21T10:33:51:217Z 8680 12262 16445 19835 21420 23203 26653 30642 65535 48610
2025-05-21T10:33:52:249Z 8682 12264 16454 19841 21437 23202 26673 30653 65535 48620
2025-05-21T10:33:53:281Z 8683 12265 16451 19852 21437 23205 26673 30650 65535 48630
2025-05-21T10:33:54:313Z 8682 12266 16456 19842 21432 23206 26657 30644 65535 48609
2025-05-21T10:33:55:347Z 8682 12265 16454 19840 21439 23200 26660 30666 65535 48593
2025-05-21T10:33:56:379Z 8682 12268 16453 19841 21439 23209 26661 30660 65535 48649
2025-05-21T10:33:57:411Z 8684 12269 16458 19845 21446 23205 26666 30662 65535 48645
2025-05-21T10:33:58:444Z 8680 12266 16459 19835 21438 23208 26656 30669 65535 48619
2025-05-21T10:34:00:476Z 8681 12268 16457 19827 21438 23209 26662 30668 65535 48649
2025-05-21T10:34:01:508Z 8679 12269 16457 19843 21442 23210 26690 30678 65535 48627
2025-05-21T10:34:02:542Z 8683 12267 16453 19847 21406 23213 26653 30676 65535 48643
2025-05-21T10:34:03:576Z 8683 12266 16451 19844 21412 23216 26644 30675 65535 48647
2025-05-21T10:34:04:607Z 8683 12270 16460 19853 21436 23223 26684 30691 65535 48652
2025-05-21T10:34:05:639Z 8683 12275 16464 19866 21452 23226 26715 30682 65535 48693
2025-05-21T10:34:06:671Z 8684 12273 16469 19868 21432 23218 26667 30698 65535 48706
2025-05-21T10:34:07:702Z 8684 12268 16457 19836 21418 23218 26645 30693 65535 48699
2025-05-21T10:34:08:736Z 8684 12265 16459 19836 21431 23217 26665 30703 65535 48687
2025-05-21T10:34:09:768Z 8686 12275 16477 19846 21481 23227 26743 30714 65535 48696
2025-05-21T10:34:10:800Z 8688 12286 16481 19893 21503 23231 26768 30720 65535 48718
2025-05-21T10:34:11:831Z 8687 12285 16484 19884 21490 23233 26739 30717 65535 48703
2025-05-21T10:34:12:864Z 8685 12284 16480 19875 21489 23234 26740 30725 65535 48723
2025-05-21T10:34:13:896Z 8689 12288 16487 19885 21499 23235 26765 30730 65535 48733
2025-05-21T10:34:14:930Z 8688 12288 16491 19901 21515 23246 26794 30737 65535 48725
2025-05-21T10:34:15:962Z 8688 12293 16496 19909 21520 23245 26812 30731 65535 48754
2025-05-21T10:34:16:995Z 8690 12292 16497 19917 21532 23243 26814 30736 65535 48755
2025-05-21T10:34:17:027Z 8685 12293 16496 19917 21525 23245 26809 30746 65535 48743
2025-05-21T10:34:18:061Z 8689 12292 16500 19909 21516 23244 26793 30754 65535 48757
2025-05-21T10:34:19:094Z 8689 12296 16501 19905 21510 23256 26793 30753 65535 48771
2025-05-21T10:34:20:128Z 8693 12298 16500 19908 21523 23255 26804 30767 65535 48755
2025-05-21T10:34:21:160Z 8691 12301 16503 19911 21528 23260 26821 30771 65535 48762
2025-05-21T10:34:22:192Z 8693 12300 16512 19925 21531 23263 26831 30772 65535 48779
2025-05-21T10:34:23:225Z 8690 12304 16510 19938 21547 23268 26850 30773 65535 48763
2025-05-21T10:34:24:257Z 8694 12306 16517 19927 21548 23269 26826 30779 65535 48772
2025-05-21T10:34:25:289Z 8695 12305 16520 19938 21562 23270 26846 30789 65535 48779
2025-05-21T10:34:26:323Z 8695 12309 16524 19935 21568 23275 26857 30798 65535 48796
2025-05-21T10:34:27:356Z 8695 12314 16523 19948 21574 23276 26864 30808 65535 48797
2025-05-21T10:34:28:388Z 8697 12313 16525 19949 21577 23278 26862 30812 65535 48817
2025-05-21T10:34:29:418Z 8698 12314 16532 19947 21580 23280 26876 30810 65535 48816
2025-05-21T10:34:31:450Z 8696 12319 16531 19960 21589 23288 26869 30814 65535 48822
2025-05-21T10:34:32:483Z 8696 12318 16534 19944 21561 23284 26807 30819 65535 48813
2025-05-21T10:34:33:517Z 8696 12320 16534 19949 21594 23287 26860 30830 65535 48802
2025-05-21T10:34:34:552Z 8700 12324 16535 19940 21602 23297 26868 30842 65535 48807
2025-05-21T10:34:35:584Z 8702 12325 16543 19958 21604 23300 26882 30849 65535 48835
2025-05-21T10:34:36:618Z 8704 12330 16542 19955 21602 23295 26865 30850 65535 48817
2025-05-21T10:34:37:650Z 8702 12326 16549 19950 21604 23305 26865 30855 65535 48831
2025-05-21T10:34:38:682Z 8703 12331 16549 19948 21609 23309 26871 30857 65535 48826
2025-05-21T10:34:39:716Z 8704 12332 16554 19958 21618 23314 26889 30865 65535 48855
2025-05-21T10:34:40:748Z 8707 12336 16557 19968 21631 23317 26897 30874 65535 48853
2025-05-21T10:34:41:781Z 8703 12342 16566 19974 21636 23323 26907 30882 65535 48874
2025-05-21T10:34:42:813Z 8709 12342 16569 19980 21625 23323 26898 30890 65535 48883
2025-05-21T10:34:43:846Z 8712 12345 16567 19972 21628 23323 26910 30902 65535 48882
2025-05-21T10:34:44:878Z 8710 12348 16572 19992 21652 23339 26942 30913 65535 48890
2025-05-21T10:34:45:912Z 8714 12352 16582 20010 21662 23346 26969 30922 65535 48895
2025-05-21T10:34:46:945Z 8716 12356 16581 20012 21663 23344 26964 30923 65535 48906
2025-05-21T10:34:47:978Z 8718 12358 16590 20020 21675 23351 26962 30939 65535 48897
2025-05-21T10:34:48:011Z 8718 12362 16591 20017 21662 23360 26968 30938 65535 48906
2025-05-21T10:34:49:044Z 8717 12359 16591 19999 21648 23360 26943 30945 65535 48911
2025-05-21T10:34:50:077Z 8715 12363 16586 19997 21654 23360 26948 30962 65535 48905
2025-05-21T10:34:51:112Z 8722 12368 16596 20012 21687 23371 26972 30970 65535 48930
2025-05-21T10:34:52:144Z 8724 12374 16603 20027 21706 23378 26986 30979 65535 48955
2025-05-21T10:34:53:177Z 8722 12379 16611 20045 21720 23390 27012 30984 65535 48971
2025-05-21T10:34:54:209Z 8728 12383 16620 20046 21729 23375 27036 31000 65535 48962
2025-05-21T10:34:55:246Z 8727 12379 16615 20033 21654 23385 26900 31004 65535 48959
2025-05-21T10:34:56:396Z 8729 12379 16619 20011 21701 23399 26989 31016 65535 48987
2025-05-21T10:34:57:430Z 8732 12390 16622 20049 21696 23402 26983 31020 65535 48999
2025-05-21T10:34:59:462Z 8729 12377 16617 19992 21664 23394 26913 31025 65535 48988
2025-05-21T10:35:00:494Z 8729 12377 16618 19997 21667 23399 26918 31035 65535 48993
2025-05-21T10:35:01:526Z 8732 12378 16617 19991 21667 23400 26912 31037 65535 49017
2025-05-21T10:35:02:559Z 8736 12382 16625 20002 21689 23409 26948 31057 65535 49029
2025-05-21T10:35:03:591Z 8738 12394 16632 20024 21705 23420 26967 31068 65535 49042
2025-05-21T10:35:04:624Z 8738 12394 16631 20027 21702 23421 26958 31078 65535 49048
2025-05-21T10:35:05:656Z 8740 12396 16640 20017 21700 23422 26956 31079 65535 49064
2025-05-21T10:35:06:688Z 8742 12403 16644 20026 21716 23437 26976 31098 65535 49078
2025-05-21T10:35:07:721Z 8744 12405 16651 20038 21725 23443 26986 31102 65535 49080
2025-05-21T10:35:08:753Z 8745 12409 16660 20045 21730 23450 26993 31107 65535 49101
2025-05-21T10:35:09:785Z 8746 12414 16659 20047 21732 23449 26987 31130 65535 49083
2025-05-21T10:35:10:820Z 8748 12415 16662 20047 21738 23463 27006 31140 65535 49112
2025-05-21T10:35:11:853Z 8752 12418 16667 20052 21738 23468 27010 31149 65535 49123
2025-05-21T10:35:12:885Z 8754 12419 16674 20059 21750 23465 27011 31151 65535 49121
2025-05-21T10:35:13:917Z 8754 12424 16675 20059 21760 23480 27018 31171 65535 49137
2025-05-21T10:35:14:949Z 8759 12431 16688 20078 21770 23487 27033 31175 65535 49129
2025-05-21T10:35:15:982Z 8759 12437 16691 20085 21783 23495 27054 31194 65535 49145
2025-05-21T10:35:16:017Z 8761 12439 16695 20088 21789 23501 27054 31198 65535 49163
2025-05-21T10:35:17:049Z 8766 12446 16707 20099 21807 23513 27082 31218 65535 49183
2025-05-21T10:35:18:081Z 8765 12450 16712 20109 21810 23517 27076 31229 65535 49206
2025-05-21T10:35:19:113Z 8766 12454 16716 20107 21819 23524 27086 31230 65535 49209
