METADATA
initial_wait_s: 30
measures: 1
period_ms: 1000
depth: 0.5
name: kdupro01
buoy: 0
country: usa
place: discobay
maker: udea
curator: icm-csic
email: rodero@icm.csic.es
sensors: as7341
description: calibration
units: counts,
latitude: 41.383189
longitude: 2.197949
altitude: 0
ref_coord_system: wgs84
location_source: gnss
time_source: internet
processing_level: 0
processing_procedure: https://git.csic.es/kduino/kdupro
processing_version: build
processing_revision: 0
calibration_procedure: https://git.csic.es/kduino/kdupro
calibration_reference: 0
calibration_time: 0
calibration_version: 0
sensor_id: 
platform_id: 
deployment_id: 
sample_id: 
observer_id: 
owner_contact: jpiera@icm.csic.es
operator_contact: rodero@icm.csic.es
license: mit
license_reference: https://opensource.org/licenses/mit
embargo_date: 
datetime: yyyy-mm-ddthh:mm:ssz
time: 2025-05-21T09:27:04:038Z
DATA
TIME F1-415nm F2-445nm F3-480nm F4-515nm F5-555nm F6-590nm F7-630nm F8-680nm Clear Near-IR
2025-05-21T10:41:13:865Z 42 38 105 268 813 932 512 185 926 59
2025-05-21T10:41:14:894Z 42 37 103 263 808 928 510 184 888 56
2025-05-21T10:41:15:927Z 42 37 102 264 802 923 506 183 858 54
2025-05-21T10:41:16:955Z 42 37 102 263 804 926 507 184 852 53
2025-05-21T10:41:17:984Z 42 37 102 263 802 925 506 183 840 52
2025-05-21T10:41:18:014Z 41 37 102 262 801 925 506 183 832 52
2025-05-21T10:41:19:044Z 42 37 102 263 800 924 505 183 827 51
2025-05-21T10:41:20:073Z 42 37 101 263 803 928 506 183 829 51
2025-05-21T10:41:21:103Z 42 37 102 263 804 929 508 184 830 51
2025-05-21T10:41:22:132Z 42 37 101 264 798 921 503 182 824 51
2025-05-21T10:41:23:164Z 42 37 102 263 804 929 508 184 831 51
2025-05-21T10:41:24:193Z 42 37 103 264 804 928 507 184 834 52
2025-05-21T10:41:25:222Z 42 37 103 265 808 932 511 185 843 52
2025-05-21T10:41:26:260Z 42 37 103 266 808 933 511 185 844 53
2025-05-21T10:41:27:290Z 42 37 103 265 806 931 509 184 835 52
2025-05-21T10:41:28:319Z 42 37 102 264 796 921 503 182 809 50
2025-05-21T10:41:29:349Z 44 39 108 277 756 882 480 174 749 46
2025-05-21T10:41:30:379Z 42 37 102 262 756 878 475 170 770 48
2025-05-21T10:41:31:410Z 39 34 95 246 776 881 450 152 888 54
2025-05-21T10:41:32:440Z 29 23 65 172 647 758 390 133 640 40
2025-05-21T10:41:33:469Z 35 30 82 217 667 784 408 143 639 39
2025-05-21T10:41:34:499Z 36 31 85 219 816 952 530 200 772 47
2025-05-21T10:41:35:528Z 53 48 135 335 916 1059 607 236 878 53
2025-05-21T10:41:36:558Z 51 47 126 311 996 1157 723 312 842 52
2025-05-21T10:41:37:588Z 88 91 242 544 1437 1615 1064 502 1319 78
2025-05-21T10:41:38:618Z 100 107 281 614 1368 1550 1073 539 1076 66
2025-05-21T10:41:39:648Z 144 169 415 830 2250 2436 1820 1039 2092 119
2025-05-21T10:41:41:678Z 188 233 554 1072 1831 2017 1548 913 1315 80
2025-05-21T10:41:42:708Z 260 344 752 1337 2833 3022 2554 1772 2201 127
2025-05-21T10:41:43:737Z 421 599 1231 2048 2522 2704 2327 1673 1637 101
2025-05-21T10:41:44:767Z 442 626 1187 1822 3613 3797 3605 3086 2370 143
2025-05-21T10:41:45:797Z 792 1206 2103 2999 3334 3505 3434 3131 1813 122
2025-05-21T10:41:46:826Z 749 1075 1821 2484 2726 2856 2978 3161 1059 117
2025-05-21T10:41:47:858Z 1110 1596 2429 3050 2418 2459 2667 2974 865 154
2025-05-21T10:41:48:888Z 797 949 1617 1835 887 687 915 811 419 134
2025-05-21T10:41:49:918Z 17 21 28 31 4011 4205 4820 5674 4945 2795
2025-05-21T10:41:50:947Z 4700 6850 9471 11058 13722 14632 16966 19958 37060 17982
2025-05-21T10:41:51:976Z 5285 7799 10746 12612 14470 15455 17941 21121 42773 19902
2025-05-21T10:41:52:006Z 5723 8546 11766 13787 15844 16799 19583 23091 52035 23520
2025-05-21T10:41:53:034Z 6165 9511 12998 15319 17083 18178 21238 24955 63277 25530
2025-05-21T10:41:54:066Z 6160 9509 12973 15422 16676 17734 20709 24310 60395 22098
2025-05-21T10:41:55:096Z 5899 9021 12339 14692 15955 17055 19877 23348 55696 23520
2025-05-21T10:41:56:126Z 5811 8724 11942 14119 16074 17102 20001 23397 53983 19762
2025-05-21T10:41:57:155Z 5739 8748 12013 14231 15487 16497 19241 22584 49893 18120
2025-05-21T10:41:58:185Z 5713 8702 11946 14137 15318 16322 19037 22367 48474 18247
2025-05-21T10:41:59:214Z 5556 8448 11613 13736 14975 15958 18627 21812 45521 17019
2025-05-21T10:42:00:246Z 5514 8360 11508 13604 15019 15984 18671 21878 45263 16360
2025-05-21T10:42:01:276Z 5533 8419 11609 13728 15221 16191 18916 22168 46678 16201
2025-05-21T10:42:02:305Z 5658 8586 11801 13965 15997 17085 19966 23417 53423 22341
2025-05-21T10:42:03:335Z 5964 9115 12503 14812 16663 17761 20698 24326 58009 20889
2025-05-21T10:42:04:365Z 6107 9429 12926 15337 17190 18281 21344 25053 62385 21988
2025-05-21T10:42:05:414Z 6268 9720 13278 15791 17491 18590 21732 25480 65062 23990
2025-05-21T10:42:06:446Z 6323 9798 13367 15894 17394 18499 21607 25375 64336 23447
2025-05-21T10:42:07:476Z 6311 9761 13320 15818 17319 18436 21543 25258 63542 23512
2025-05-21T10:42:08:506Z 6407 9927 13533 16103 17966 18995 22291 26070 65535 23371
2025-05-21T10:42:09:535Z 6455 10166 13887 16592 18460 19297 22802 26607 65535 21991
2025-05-21T10:42:10:565Z 6513 10270 14065 16791 18935 19710 23360 27196 65535 23425
2025-05-21T10:42:11:595Z 6716 10562 14449 17205 19222 19968 23692 27575 65535 24516
2025-05-21T10:42:12:627Z 6713 10540 14447 17178 19117 19847 23526 27350 65535 23484
2025-05-21T10:42:14:656Z 6708 10524 14428 17169 19405 20198 23938 27853 65535 26770
2025-05-21T10:42:15:686Z 6973 10861 14815 17585 19938 20837 24749 28830 65535 37632
2025-05-21T10:42:16:716Z 7274 11209 15215 18018 19816 20742 24583 28692 65535 37357
2025-05-21T10:42:17:745Z 7246 11224 15234 18027 19962 20895 24758 28921 65535 37359
2025-05-21T10:42:18:774Z 7188 11183 15175 17977 19832 20733 24587 28722 65535 35389
2025-05-21T10:42:19:806Z 7111 11076 15010 17809 19629 20551 24355 28467 65535 34111
2025-05-21T10:42:20:836Z 7140 11114 15064 17866 19781 20739 24573 28726 65535 36103
2025-05-21T10:42:21:866Z 7156 11111 15078 17875 19828 20778 24629 28778 65535 36476
2025-05-21T10:42:22:896Z 7143 11112 15083 17893 19731 20614 24414 28549 65535 32539
2025-05-21T10:42:23:926Z 7041 10983 14951 17729 19683 20553 24327 28461 65535 31355
2025-05-21T10:42:24:955Z 7108 11052 15046 17814 19833 20736 24559 28686 65535 34405
2025-05-21T10:42:25:987Z 7178 11150 15162 17975 19870 20787 24592 28749 65535 33283
2025-05-21T10:42:26:017Z 7098 11052 15037 17823 19855 20762 24569 28732 65535 34134
2025-05-21T10:42:27:046Z 7084 11006 15008 17764 19686 20554 24352 28456 65535 31814
2025-05-21T10:42:28:075Z 7065 10991 14978 17748 19865 20845 24638 28869 65535 35970
2025-05-21T10:42:29:105Z 7231 11223 15247 18054 20060 21039 24899 29116 65535 37925
2025-05-21T10:42:30:135Z 7194 11184 15216 18026 19960 20860 24703 28878 65535 33480
2025-05-21T10:42:31:167Z 7103 11070 15077 17882 19818 20714 24501 28663 65535 31133
2025-05-21T10:42:32:208Z 7036 10989 14981 17769 19730 20627 24420 28540 65535 31124
2025-05-21T10:42:33:238Z 7070 11023 15010 17838 19892 20774 24611 28762 65535 31449
2025-05-21T10:42:34:267Z 7166 11164 15182 18022 19998 20900 24750 28939 65535 32443
2025-05-21T10:42:35:297Z 7119 11099 15116 17960 19963 20862 24712 28870 65535 32248
2025-05-21T10:42:36:326Z 7159 11154 15183 18029 20140 21051 24945 29129 65535 33711
2025-05-21T10:42:37:358Z 7163 11178 15205 18076 20092 20988 24866 29021 65535 32231
2025-05-21T10:42:38:388Z 7160 11170 15214 18061 20025 20901 24758 28913 65535 30936
2025-05-21T10:42:39:418Z 7176 11202 15260 18116 20102 20964 24855 28994 65535 30045
2025-05-21T10:42:40:447Z 7106 11119 15175 18036 20057 20904 24787 28888 65535 28789
2025-05-21T10:42:41:477Z 7095 11101 15159 18016 20117 20979 24862 29014 65535 30153
2025-05-21T10:42:42:507Z 7168 11192 15262 18130 20214 21100 25016 29195 65535 31573
2025-05-21T10:42:43:539Z 7172 11216 15292 18168 20175 21061 24952 29140 65535 30681
2025-05-21T10:42:44:570Z 7147 11167 15243 18089 20099 20980 24837 29023 65535 29602
2025-05-21T10:42:45:599Z 7205 11238 15322 18186 20232 21116 25027 29206 65535 30846
2025-05-21T10:42:46:629Z 7219 11288 15389 18289 20279 21154 25090 29253 65535 29986
2025-05-21T10:42:48:658Z 7203 11251 15350 18218 20158 21037 24908 29092 65535 29322
2025-05-21T10:42:49:688Z 7165 11197 15288 18146 20257 21156 25051 29259 65535 30588
2025-05-21T10:42:50:720Z 7212 11276 15378 18269 20386 21266 25232 29429 65535 30996
2025-05-21T10:42:51:750Z 7265 11355 15475 18373 20295 21175 25106 29294 65535 30011
2025-05-21T10:42:52:780Z 7169 11210 15308 18197 20240 21116 25018 29213 65535 29497
2025-05-21T10:42:53:810Z 7258 11335 15450 18348 20598 21566 25573 29868 65535 36220
2025-05-21T10:42:54:839Z 7478 11638 15783 18688 20726 21712 25749 30087 65535 37209
2025-05-21T10:42:55:869Z 7424 11566 15730 18641 20751 21740 25788 30133 65535 37371
2025-05-21T10:42:56:901Z 7491 11652 15813 18762 20723 21707 25739 30069 65535 37490
2025-05-21T10:42:57:930Z 7435 11589 15738 18678 20593 21540 25536 29837 65535 33575
2025-05-21T10:42:58:960Z 7365 11492 15648 18560 20496 21420 25414 29691 65535 32425
2025-05-21T10:42:59:990Z 6720 10602 14606 17469 17779 18501 21612 24736 65535 13494
2025-05-21T10:43:00:020Z 4711 7688 11362 14121 11660 11954 12945 12827 35975 2346
2025-05-21T10:43:01:049Z 2145 3425 5690 7782 10324 10557 10982 10262 29151 1739
2025-05-21T10:43:02:081Z 2199 3528 5857 8006 10260 10480 10905 10180 28755 1713
2025-05-21T10:43:03:111Z 2158 3466 5758 7870 9889 10105 10486 9815 26337 1558
2025-05-21T10:43:04:141Z 2055 3293 5485 7495 9566 9769 10125 9463 24264 1428
2025-05-21T10:43:05:178Z 2012 3225 5366 7331 9455 9653 10005 9329 24089 1419
2025-05-21T10:43:06:218Z 2017 3238 5388 7369 9384 9571 9927 9257 23749 1399
2025-05-21T10:43:07:247Z 1992 3198 5319 7266 9228 9410 9743 9099 22250 1299
2025-05-21T10:43:08:277Z 1956 3134 5211 7110 9132 9314 9643 9017 21382 1244
2025-05-21T10:43:09:309Z 1975 3170 5263 7172 9231 9407 9769 9143 21877 1276
2025-05-21T10:43:10:339Z 2019 3249 5373 7308 9266 9441 9831 9223 21794 1270
2025-05-21T10:43:11:369Z 2010 3233 5343 7265 9310 9478 9890 9275 21168 1227
2025-05-21T10:43:12:399Z 2022 3247 5365 7281 9470 9651 10084 9519 21367 1237
2025-05-21T10:43:13:428Z 2064 3317 5470 7409 9588 9768 10191 9615 22336 1299
2025-05-21T10:43:14:458Z 2108 3399 5600 7578 9673 9848 10269 9680 23176 1350
2025-05-21T10:43:15:488Z 2105 3398 5598 7582 9418 9595 9983 9398 22176 1290
2025-05-21T10:43:16:516Z 2054 3313 5473 7430 9435 9610 9992 9396 22182 1290
2025-05-21T10:43:17:546Z 2065 3331 5500 7465 9676 9855 10242 9646 23532 1372
2025-05-21T10:43:18:576Z 2130 3443 5681 7698 9897 10076 10467 9846 25378 1488
2025-05-21T10:43:19:604Z 2189 3547 5853 7939 10161 10344 10748 10083 27360 1613
2025-05-21T10:43:20:634Z 2236 3625 5982 8113 10397 10588 11001 10326 28605 1686
2025-05-21T10:43:22:664Z 2257 3658 6034 8185 10425 10622 11030 10354 28827 1697
2025-05-21T10:43:23:696Z 2243 3633 6009 8160 10509 10702 11102 10384 29627 1746
2025-05-21T10:43:24:725Z 2260 3662 6056 8240 10549 10736 11146 10421 30337 1791
2025-05-21T10:43:25:755Z 2287 3712 6130 8328 10523 10712 11115 10411 30085 1772
2025-05-21T10:43:26:784Z 2260 3671 6062 8231 10394 10580 10974 10283 28861 1695
2025-05-21T10:43:27:814Z 2233 3625 5985 8120 10272 10452 10851 10170 27917 1641
2025-05-21T10:43:28:844Z 2221 3607 5955 8079 10317 10494 10905 10220 28105 1652
2025-05-21T10:43:29:842Z 2253 3660 6033 8184 10357 10531 10950 10259 28426 1673
2025-05-21T10:43:30:871Z 2065 3329 5555 7588 9147 9305 9589 8817 26206 1561
2025-05-21T10:43:31:901Z 1546 2513 4414 6377 6926 7021 6567 5172 17589 1025
2025-05-21T10:43:32:930Z 798 1219 2395 3816 5604 5730 5072 3689 13672 807
2025-05-21T10:43:33:960Z 829 1270 2511 4026 6074 6188 5487 4008 15386 900
2025-05-21T10:43:34:990Z 830 1271 2513 4030 6080 6201 5489 4001 15499 906
2025-05-21T10:43:35:019Z 824 1255 2494 4018 6071 6198 5487 3997 15236 893
2025-05-21T10:43:36:050Z 818 1244 2477 3991 6028 6156 5453 3965 14889 874
2025-05-21T10:43:37:090Z 816 1239 2467 3979 6061 6187 5486 3998 14924 876
2025-05-21T10:43:38:120Z 824 1255 2493 4006 6056 6184 5468 3983 14965 877
2025-05-21T10:43:39:149Z 828 1263 2508 4033 6157 6282 5558 4056 15238 891
2025-05-21T10:43:40:180Z 841 1283 2544 4082 6141 6264 5558 4057 15006 879
2025-05-21T10:43:41:209Z 827 1257 2500 4021 6102 6229 5526 4028 14742 865
2025-05-21T10:43:42:239Z 826 1254 2497 4016 6136 6263 5552 4038 14939 876
2025-05-21T10:43:43:271Z 831 1263 2516 4052 6175 6303 5576 4052 15223 891
2025-05-21T10:43:44:301Z 835 1269 2529 4074 6184 6318 5581 4057 15265 893
2025-05-21T10:43:45:330Z 839 1274 2537 4089 6226 6354 5622 4085 15393 901
2025-05-21T10:43:46:360Z 846 1287 2560 4124 6301 6434 5698 4141 15699 919
2025-05-21T10:43:47:388Z 857 1303 2591 4176 6381 6512 5762 4187 16200 948
2025-05-21T10:43:48:419Z 867 1321 2625 4237 6438 6568 5810 4219 16585 971
2025-05-21T10:43:49:448Z 868 1325 2632 4246 6393 6519 5769 4194 16337 955
2025-05-21T10:43:50:481Z 859 1311 2603 4194 6337 6462 5722 4161 15909 930
2025-05-21T10:43:51:511Z 855 1306 2590 4169 6312 6439 5702 4142 15735 921
2025-05-21T10:43:52:540Z 854 1304 2588 4170 6330 6457 5716 4150 15780 923
2025-05-21T10:43:53:570Z 856 1305 2596 4190 6374 6505 5752 4170 16062 939
2025-05-21T10:43:54:600Z 860 1310 2608 4216 6422 6559 5795 4200 16320 953
2025-05-21T10:43:55:629Z 864 1314 2620 4237 6458 6601 5824 4217 16454 961
2025-05-21T10:43:57:662Z 862 1308 2613 4234 6449 6595 5811 4199 16498 964
2025-05-21T10:43:58:691Z 864 1311 2620 4250 6473 6623 5836 4215 16630 972
2025-05-21T10:43:59:721Z 865 1314 2624 4261 6507 6653 5865 4239 16752 978
2025-05-21T10:44:00:749Z 865 1314 2626 4261 6457 6602 5817 4196 16551 968
2025-05-21T10:44:01:779Z 760 1142 2326 3841 5613 5763 4907 3358 13872 820
2025-05-21T10:44:02:809Z 590 862 1823 3125 4375 4549 3655 2269 10575 642
2025-05-21T10:44:03:837Z 376 505 1167 2172 3524 3721 2796 1592 7958 490
2025-05-21T10:44:04:869Z 306 392 945 1836 3488 3684 2745 1544 7869 484
2025-05-21T10:44:05:899Z 306 394 949 1840 3468 3658 2727 1536 7701 474
2025-05-21T10:44:06:929Z 306 395 949 1831 3411 3598 2693 1522 7361 455
2025-05-21T10:44:07:980Z 298 384 923 1774 3320 3504 2627 1485 6834 424
2025-05-21T10:44:08:009Z 292 376 903 1734 3283 3464 2598 1471 6606 409
2025-05-21T10:44:09:039Z 291 374 897 1721 3260 3441 2579 1458 6514 404
2025-05-21T10:44:10:069Z 287 368 885 1700 3242 3422 2565 1450 6430 399
2025-05-21T10:44:11:101Z 288 370 888 1704 3257 3434 2579 1459 6372 395
2025-05-21T10:44:12:130Z 287 369 885 1695 3235 3414 2566 1453 6244 388
2025-05-21T10:44:13:160Z 286 368 883 1693 3207 3384 2546 1441 6139 381
2025-05-21T10:44:14:190Z 284 365 878 1684 3196 3375 2540 1436 6058 377
2025-05-21T10:44:15:220Z 283 363 872 1672 3173 3352 2523 1424 5940 370
2025-05-21T10:44:16:249Z 280 359 863 1659 3162 3342 2515 1417 5850 364
2025-05-21T10:44:17:279Z 279 358 861 1654 3171 3351 2522 1422 5824 362
2025-05-21T10:44:18:308Z 282 361 867 1664 3177 3361 2530 1428 5813 361
2025-05-21T10:44:19:340Z 282 361 867 1665 3186 3369 2538 1431 5871 365
2025-05-21T10:44:20:370Z 283 362 872 1676 3205 3389 2553 1440 5990 372
2025-05-21T10:44:21:399Z 283 362 872 1678 3233 3419 2572 1445 6077 378
2025-05-21T10:44:22:429Z 283 360 869 1675 3233 3421 2573 1449 6040 375
2025-05-21T10:44:23:457Z 283 360 869 1675 3220 3412 2564 1442 5988 373
2025-05-21T10:44:24:487Z 284 361 871 1679 3251 3441 2587 1455 6095 379
2025-05-21T10:44:25:516Z 285 362 876 1691 3261 3455 2593 1456 6178 385
2025-05-21T10:44:26:548Z 285 362 876 1695 3273 3471 2602 1460 6245 389
2025-05-21T10:44:27:578Z 286 361 877 1699 3287 3487 2612 1468 6301 392
2025-05-21T10:44:28:608Z 287 363 880 1704 3357 3557 2686 1526 6501 404
2025-05-21T10:44:29:638Z 303 389 930 1775 3253 3444 2628 1484 6833 429
2025-05-21T10:44:31:667Z 194 231 588 1213 2182 2373 1597 764 4220 273
2025-05-21T10:44:32:697Z 127 133 362 811 1868 2059 1296 584 3315 214
2025-05-21T10:44:33:727Z 118 123 336 757 1823 2008 1275 572 3082 200
2025-05-21T10:44:34:759Z 116 121 329 738 1774 1953 1251 560 2792 182
2025-05-21T10:44:35:789Z 112 117 316 712 1711 1888 1215 541 2460 160
2025-05-21T10:44:36:818Z 109 113 306 691 1662 1840 1187 526 2177 140
2025-05-21T10:44:37:848Z 105 110 296 672 1620 1803 1161 513 1943 122
2025-05-21T10:44:38:876Z 103 108 290 658 1594 1782 1145 506 1763 109
2025-05-21T10:44:39:906Z 102 106 285 649 1573 1768 1131 499 1639 99
2025-05-21T10:44:40:936Z 101 105 282 644 1569 1767 1125 497 1574 94
2025-05-21T10:44:41:968Z 102 105 283 646 1572 1775 1127 499 1543 92
2025-05-21T10:44:42:998Z 102 105 282 645 1574 1779 1128 500 1526 90
2025-05-21T10:44:43:038Z 102 105 284 648 1574 1782 1129 501 1518 90
2025-05-21T10:44:44:068Z 102 105 282 646 1566 1776 1123 499 1504 89
2025-05-21T10:44:45:097Z 102 104 281 643 1568 1777 1122 498 1504 89
2025-05-21T10:44:46:127Z 101 104 281 642 1563 1771 1117 495 1495 88
2025-05-21T10:44:47:157Z 102 104 282 644 1566 1773 1119 496 1502 89
2025-05-21T10:44:48:186Z 102 105 282 647 1584 1793 1134 503 1533 90
2025-05-21T10:44:49:218Z 103 106 287 655 1596 1807 1143 507 1547 91
2025-05-21T10:44:50:247Z 104 106 287 656 1591 1803 1137 504 1538 91
2025-05-21T10:44:51:277Z 103 106 286 654 1591 1805 1133 502 1543 91
2025-05-21T10:44:52:306Z 103 105 283 650 1587 1800 1127 499 1539 91
2025-05-21T10:44:53:336Z 102 104 283 648 1596 1810 1136 502 1551 92
2025-05-21T10:44:54:366Z 103 105 285 654 1613 1826 1149 508 1571 93
2025-05-21T10:44:55:396Z 104 106 287 657 1609 1824 1147 508 1564 92
2025-05-21T10:44:56:427Z 104 106 288 659 1609 1825 1146 507 1562 92
2025-05-21T10:44:57:457Z 104 105 286 657 1603 1820 1139 504 1557 92
2025-05-21T10:44:58:487Z 101 103 279 640 1722 1937 1207 533 1796 105
2025-05-21T10:44:59:517Z 91 90 246 573 1489 1692 1031 440 1476 87
2025-05-21T10:45:00:546Z 79 76 211 509 1158 1330 747 289 1155 69
2025-05-21T10:45:01:575Z 54 48 134 337 973 1130 610 225 945 57
2025-05-21T10:45:02:604Z 47 41 115 294 935 1090 585 214 895 54
2025-05-21T10:45:03:634Z 49 43 121 308 931 1088 584 214 885 53
2025-05-21T10:45:05:666Z 50 44 122 313 954 1112 591 218 935 57
2025-05-21T10:45:06:695Z 51 44 125 318 977 1135 599 221 1008 62
2025-05-21T10:45:07:723Z 52 45 127 324 991 1148 603 222 1076 66
2025-05-21T10:45:08:762Z 53 46 130 332 1025 1180 620 229 1173 73
2025-05-21T10:45:09:800Z 54 47 133 339 1042 1195 629 232 1235 77
2025-05-21T10:45:10:829Z 54 48 134 346 1057 1210 637 235 1292 81
2025-05-21T10:45:11:859Z 55 48 137 352 1074 1226 646 238 1360 86
2025-05-21T10:45:12:891Z 56 49 139 356 1092 1244 656 241 1421 90
2025-05-21T10:45:13:920Z 56 50 142 362 1107 1258 664 244 1469 93
2025-05-21T10:45:14:948Z 57 50 144 368 1117 1266 669 245 1509 96
2025-05-21T10:45:15:978Z 57 51 145 372 1127 1275 674 247 1550 98
2025-05-21T10:45:16:008Z 58 51 146 376 1138 1285 680 249 1588 101
2025-05-21T10:45:17:037Z 58 51 147 376 1146 1293 685 251 1622 103
2025-05-21T10:45:18:036Z 59 52 149 381 1155 1303 692 254 1658 106
2025-05-21T10:45:19:066Z 59 53 150 385 1171 1319 701 257 1699 108
2025-05-21T10:45:20:097Z 59 53 152 388 1171 1318 701 257 1699 109
2025-05-21T10:45:21:127Z 60 54 153 391 1179 1327 706 259 1713 109
2025-05-21T10:45:22:156Z 60 54 154 393 1189 1337 712 262 1733 111
2025-05-21T10:45:23:186Z 61 55 156 398 1196 1344 717 264 1758 112
2025-05-21T10:45:24:215Z 61 55 156 400 1203 1350 720 264 1779 114
2025-05-21T10:45:25:245Z 61 55 157 401 1207 1353 722 265 1801 115
2025-05-21T10:45:26:275Z 61 55 158 403 1209 1356 723 265 1815 116
2025-05-21T10:45:27:304Z 61 55 157 404 1218 1365 729 267 1845 118
2025-05-21T10:45:28:335Z 62 56 160 408 1230 1376 737 270 1879 120
2025-05-21T10:45:29:365Z 63 58 165 419 1332 1485 818 307 2059 131
2025-05-21T10:45:30:395Z 80 77 218 538 1613 1787 1048 420 2608 165
2025-05-21T10:45:31:425Z 114 119 330 768 2220 2421 1559 700 3943 247
2025-05-21T10:45:32:454Z 164 184 495 1093 2359 2569 1701 792 4310 270
2025-05-21T10:45:33:484Z 167 189 503 1101 2934 3154 2228 1125 5604 344
2025-05-21T10:45:34:513Z 280 356 879 1756 3861 4079 3078 1718 8290 505
2025-05-21T10:45:35:545Z 330 433 1038 2007 3899 4120 3160 1793 8271 499
2025-05-21T10:45:36:575Z 486 689 1540 2781 5694 5892 4995 3273 13638 799
2025-05-21T10:45:37:605Z 807 1226 2505 4161 6312 6519 5778 4056 16037 933
2025-05-21T10:45:39:634Z 1069 1682 3240 5096 8576 8756 8112 6150 23414 1349
2025-05-21T10:45:40:664Z 1204 1907 3621 5620 7876 8095 7515 5723 20619 1188
2025-05-21T10:45:41:693Z 1183 1863 3504 5415 8132 8340 7908 6127 22051 1262
2025-05-21T10:45:42:721Z 1802 2964 5189 7526 12414 12674 13030 11669 40959 2387
2025-05-21T10:45:43:754Z 2305 3822 6377 8867 11849 12129 12495 11282 42673 2544
2025-05-21T10:45:44:784Z 2489 4162 6959 9616 12322 12577 12954 11556 44099 2601
2025-05-21T10:45:45:814Z 2758 4649 7706 10593 15982 16320 17720 17026 58971 3606
2025-05-21T10:45:46:843Z 5189 8897 13358 17186 22276 22800 26650 28412 65535 8543
2025-05-21T10:45:47:873Z 7009 11539 16343 20226 20714 21154 24812 26767 65535 10384
2025-05-21T10:45:48:913Z 5230 8842 13184 16616 20285 20810 24008 25289 65535 7231
2025-05-21T10:45:49:946Z 6886 11515 16347 20445 25439 26914 31694 35574 65535 20562
2025-05-21T10:45:50:976Z 10037 15658 21274 25856 28105 30260 35906 40997 65535 60167
2025-05-21T10:45:51:006Z 10186 15849 21503 26013 28027 29821 36025 40577 65535 61009
2025-05-21T10:45:52:036Z 9977 15624 21241 25597 27788 29312 35692 40133 65535 61455
2025-05-21T10:45:53:065Z 8420 13670 18672 22275 26354 27102 32934 37528 65535 36743
2025-05-21T10:45:54:095Z 8895 14370 19407 23431 26775 28023 33799 38673 65535 44914
2025-05-21T10:45:55:127Z 9145 14862 20053 24408 28425 30578 36278 41340 65535 59657
2025-05-21T10:45:56:156Z 10250 15932 21635 26197 28275 30072 36144 40905 65535 62123
2025-05-21T10:45:57:186Z 9575 15222 20636 24700 27705 28937 35025 40030 65535 59051
2025-05-21T10:45:58:215Z 9678 15427 20978 24892 27599 28589 34825 39736 65535 60674
2025-05-21T10:45:59:245Z 9548 15334 20877 24538 27499 28368 34503 39615 65535 60460
2025-05-21T10:46:00:274Z 9496 15236 20691 24331 26981 27913 33478 39046 65535 55039
2025-05-21T10:46:01:306Z 9192 14825 20278 23621 26867 27780 33280 38892 65535 53932
2025-05-21T10:46:02:336Z 9266 14815 20330 23587 26709 27703 33075 38788 65535 55039
2025-05-21T10:46:03:366Z 9495 15230 20779 24289 27427 28452 34187 39686 65535 58972
2025-05-21T10:46:04:396Z 9430 15221 20715 24427 27523 28505 34419 39700 65535 54637
2025-05-21T10:46:05:425Z 9468 15321 20773 24631 27495 28461 34437 39549 65535 50407
2025-05-21T10:46:06:455Z 9422 15282 20718 24673 27629 28645 34654 39763 65535 52475
2025-05-21T10:46:07:487Z 9432 15309 20707 24639 27295 28164 34009 39168 65535 47628
2025-05-21T10:46:08:526Z 9203 14975 20391 24122 26965 27729 33437 38631 65535 42607
2025-05-21T10:46:09:572Z 9071 14753 20197 23734 26883 27694 33300 38652 65535 45603
2025-05-21T10:46:10:602Z 9043 14742 20131 23688 27219 28046 33777 39118 65535 49646
2025-05-21T10:46:12:631Z 9462 15291 20806 24432 27454 28468 34207 39665 65535 57095
2025-05-21T10:46:13:661Z 9527 15316 20854 24403 27263 28303 33922 39515 65535 59282
2025-05-21T10:46:14:693Z 9516 15368 20847 24490 27539 28478 34301 39734 65535 57157
2025-05-21T10:46:15:722Z 9452 15327 20779 24509 27482 28338 34217 39542 65535 53225
2025-05-21T10:46:16:752Z 9417 15250 20720 24399 27331 28179 33950 39330 65535 51386
2025-05-21T10:46:17:782Z 9314 15116 20577 24190 27199 28021 33728 39113 65535 49180
2025-05-21T10:46:18:812Z 9257 15019 20479 24069 27166 27981 33688 39063 65535 48548
2025-05-21T10:46:19:842Z 9253 15011 20486 24071 27219 28018 33788 39112 65535 48215
2025-05-21T10:46:20:874Z 9369 15208 20678 24369 27487 28368 34199 39583 65535 53900
2025-05-21T10:46:21:904Z 9803 15670 21367 25187 27619 28599 34691 39796 65535 60524
2025-05-21T10:46:22:934Z 9460 15293 20763 24375 27444 28278 34079 39465 65535 52083
2025-05-21T10:46:23:963Z 9270 15067 20530 24164 27252 28019 33773 39076 65535 47257
2025-05-21T10:46:24:993Z 9252 15033 20494 24052 27090 27906 33541 38995 65535 48791
2025-05-21T10:46:25:022Z 9244 15012 20465 24014 27125 27914 33579 38988 65535 48137
2025-05-21T10:46:26:055Z 9213 14973 20432 23986 27049 27808 33461 38799 65535 45638
2025-05-21T10:46:27:085Z 9149 14847 20325 23803 26886 27679 33217 38642 65535 45315
